,land_area,n_gas_station_in_1km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hotel_in_1km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_mart_in_1km,n_mart_in_1km_to_2km,n_pre_school_in_1km_to_2km,n_secondary_school_in_1km,n_seven_eleven_in_3km_to_5km,nearest_super_market,n_super_market_in_1km_to_2km,nearest_atm,n_atm_in_1km,n_atm_in_1km_to_2km,h3_price_mean,h3_price_median,h3_price_min,price_per_m2
625,2004.0,4,3,7,1,4,5,0,5,10,0,21,0,6,0,1,6,1965.067401161352,1851.2711483068363,450.0,558.8822355289421
626,242.0,2,1,9,0,2,9,0,1,4,2,12,0,4,0,0,0,1940.461018703084,1817.4111749963142,250.0,2066.115702479339
627,242.0,2,1,9,0,2,9,0,1,4,2,12,0,4,0,0,0,1940.461018703084,1817.4111749963142,250.0,2066.115702479339
628,242.0,2,1,9,0,2,9,0,1,4,2,12,0,4,0,0,0,1940.461018703084,1817.4111749963142,250.0,2066.115702479339
629,242.0,2,1,9,0,2,9,0,1,4,2,12,0,4,0,0,0,1940.461018703084,1817.4111749963142,250.0,2066.115702479339
630,500.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,3500.0
631,500.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,3500.0
632,148.2,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,2327.935222672065
633,148.2,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,2327.935222672065
634,148.2,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,2327.935222672065
635,148.2,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,2327.935222672065
636,148.2,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,2327.935222672065
637,148.2,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,2327.935222672065
638,156.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,3525.641025641026
639,156.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,3525.641025641026
640,76.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,3157.894736842105
641,76.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,3157.894736842105
642,76.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,3157.894736842105
643,76.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,3157.894736842105
644,874.0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1699.9650199679063,1552.2186147186148,482.1428571428572,1506.7368421052631
645,86.0,3,0,15,0,3,4,0,4,12,4,18,0,7,0,1,6,2200.345266166462,2197.5180972078592,175.69821428571427,4767.441860465116
646,86.0,3,0,15,0,3,4,0,4,12,4,18,0,7,0,1,6,2200.345266166462,2197.5180972078592,175.69821428571427,4767.441860465116
647,86.0,3,0,15,0,3,4,0,4,12,4,18,0,7,0,1,6,2200.345266166462,2197.5180972078592,175.69821428571427,4767.441860465116
648,86.0,3,0,15,0,3,4,0,4,12,4,18,0,7,0,1,6,2200.345266166462,2197.5180972078592,175.69821428571427,4767.441860465116
649,500.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,4000.0
650,500.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,4000.0
651,150.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,3333.333333333333
652,150.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,3333.333333333333
653,150.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,3333.333333333333
654,150.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,3333.333333333333
655,150.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,3333.333333333333
656,150.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,3333.333333333333
657,755.0,2,3,3,2,2,2,0,1,1,1,12,1,1,0,1,1,2128.3788408807613,1576.0869565217392,233.1081081081081,1456.953642384106
658,755.0,2,3,3,2,2,2,0,1,1,1,12,1,1,0,1,1,2128.3788408807613,1576.0869565217392,233.1081081081081,1456.953642384106
659,537.5,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,1,2314.0228862105887,2777.777777777778,279.9169196357246,3702.3255813953488
660,72.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,3750.0
661,72.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,3750.0
662,72.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,3750.0
663,72.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,3750.0
664,1400.0,0,1,0,0,0,2,0,1,1,0,10,0,2,0,0,1,2069.136074663387,1829.9881936245567,166.66666666666666,3713.571428571429
665,1400.0,0,1,0,0,0,2,0,1,1,0,10,0,2,0,0,1,2069.136074663387,1829.9881936245567,166.66666666666666,3713.571428571429
666,163.0,4,4,10,0,1,6,0,5,12,0,18,0,9,0,1,9,2190.739996894242,1827.7777777777778,446.4196428571428,1104.2944785276077
667,1332.5,9,0,2,1,1,4,0,2,3,4,12,0,3,0,0,3,2269.969225647758,2173.913043478261,633.3333333333334,2701.688555347092
668,64.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3815.1041666666665,3815.1041666666665,3333.333333333333,4296.875
669,1908.0,0,1,0,0,0,2,0,1,1,0,10,0,2,0,0,1,2069.136074663387,1829.9881936245567,166.66666666666666,2620.545073375262
670,1908.0,0,1,0,0,0,2,0,1,1,0,10,0,2,0,0,1,2069.136074663387,1829.9881936245567,166.66666666666666,2620.545073375262
671,126.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,4444.444444444444
672,126.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,4444.444444444444
673,126.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,4444.444444444444
674,126.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,4444.444444444444
675,126.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,4444.444444444444
676,126.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,4444.444444444444
677,2400.0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1336.754600512462,1185.1851851851852,1179.245283018868,1645.8333333333333
678,2400.0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1336.754600512462,1185.1851851851852,1179.245283018868,1645.8333333333333
679,1807.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1915.0070373172548,1738.1156613171001,1483.1460674157304,1826.2313226342003
680,1807.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1915.0070373172548,1738.1156613171001,1483.1460674157304,1826.2313226342003
681,101.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,4455.445544554455
682,101.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,4455.445544554455
683,101.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,4455.445544554455
684,101.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,4455.445544554455
685,526.25,0,2,0,0,0,0,0,0,3,0,4,0,2,0,0,0,2184.343779721194,1988.636363636364,562.5,2375.296912114014
686,526.25,0,2,0,0,0,0,0,0,3,0,4,0,2,0,0,0,2184.343779721194,1988.636363636364,562.5,2375.296912114014
687,386.32,5,3,13,0,2,6,0,6,11,3,17,0,7,0,3,5,2190.739996894242,1827.7777777777778,446.4196428571428,2588.527645475254
688,92.0,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,2608.695652173913
689,92.0,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,2608.695652173913
690,92.0,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,2608.695652173913
691,92.0,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,2608.695652173913
692,92.0,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,2608.695652173913
693,92.0,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,2608.695652173913
694,92.0,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,2608.695652173913
695,92.0,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,2608.695652173913
696,92.0,9,52,21,31,17,10,14,19,16,9,18,13,26,35,57,41,2416.7006027439056,2196.7120181405894,439.1534391534392,2608.695652173913
697,132.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,4166.666666666667
698,132.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,4166.666666666667
699,132.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,4166.666666666667
700,132.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,4166.666666666667
701,132.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,4166.666666666667
702,132.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,4166.666666666667
703,559.0,6,2,24,3,1,10,1,11,16,1,17,1,9,2,2,11,2044.3448078727786,1805.555555555556,500.0,2415.026833631485
704,559.0,6,2,24,3,1,10,1,11,16,1,17,1,9,2,2,11,2044.3448078727786,1805.555555555556,500.0,2415.026833631485
705,145.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,1068.9655172413793
706,145.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,1068.9655172413793
707,1052.8,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1699.9650199679063,1552.2186147186148,482.1428571428572,2659.5744680851067
708,113.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1504.424778761062
709,113.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1504.424778761062
710,113.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1504.424778761062
711,113.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1504.424778761062
712,113.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1504.424778761062
713,113.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,1504.424778761062
714,300.0,11,11,29,1,6,4,5,18,19,4,25,1,11,0,3,11,3126.693060543405,3109.991662034464,1003.5122930255897,3266.6666666666665
715,300.0,11,11,29,1,6,4,5,18,19,4,25,1,11,0,3,11,3126.693060543405,3109.991662034464,1003.5122930255897,3266.6666666666665
716,300.0,11,11,29,1,6,4,5,18,19,4,25,1,11,0,3,11,3126.693060543405,3109.991662034464,1003.5122930255897,3266.6666666666665
717,300.0,11,11,29,1,6,4,5,18,19,4,25,1,11,0,3,11,3126.693060543405,3109.991662034464,1003.5122930255897,3266.6666666666665
718,600.0,1,8,34,0,8,34,3,11,14,2,13,2,11,1,3,19,2279.8435030274145,1847.8260869565213,783.3333333333334,3000.0
719,72.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,5972.222222222223
720,72.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,5972.222222222223
721,72.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,5972.222222222223
722,72.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,5972.222222222223
723,72.0,6,2,24,3,1,10,1,11,16,1,17,1,9,2,2,11,2044.3448078727786,1805.555555555556,500.0,4444.444444444444
724,72.0,6,2,24,3,1,10,1,11,16,1,17,1,9,2,2,11,2044.3448078727786,1805.555555555556,500.0,4444.444444444444
725,124.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,8870.967741935483
726,124.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,8870.967741935483
727,124.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,8870.967741935483
728,124.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,8870.967741935483
729,124.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,8870.967741935483
730,124.0,14,48,22,23,35,15,14,28,12,2,17,1,28,15,41,72,2606.024445285722,2115.4273029966707,104.16666666666669,8870.967741935483
731,375.0,0,0,3,0,1,3,1,2,2,2,18,0,2,0,2,1,1269.1666666666665,1269.1666666666665,725.0,1813.3333333333333
732,64.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,4375.0
733,64.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,4375.0
734,64.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,4375.0
735,64.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,4375.0
736,64.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,4375.0
737,64.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,4375.0
738,402.5,1,8,34,0,8,34,3,11,14,2,13,2,11,1,3,19,2279.8435030274145,1847.8260869565213,783.3333333333334,1739.1304347826087
739,1052.8,2,12,24,1,15,47,2,15,3,3,17,2,3,2,3,35,1970.7172473585426,1767.7777777777778,170.13588235294117,2849.5440729483284
740,1052.8,2,12,24,1,15,47,2,15,3,3,17,2,3,2,3,35,1970.7172473585426,1767.7777777777778,170.13588235294117,2849.5440729483284
741,1052.8,2,12,24,1,15,47,2,15,3,3,17,2,3,2,3,35,1970.7172473585426,1767.7777777777778,170.13588235294117,2849.5440729483284
742,92.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,5380.434782608696
743,92.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,5380.434782608696
744,92.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,5380.434782608696
745,92.0,6,12,45,1,8,11,2,18,21,6,19,1,17,1,5,15,2423.3576950227744,2204.8611111111113,150.0,5380.434782608696
746,391.0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1382.2546740381656,1329.850059969418,120.0,2941.176470588235
747,391.0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1382.2546740381656,1329.850059969418,120.0,2941.176470588235
748,500.0,0,2,0,0,0,0,0,0,3,0,4,0,2,0,0,0,2184.343779721194,1988.636363636364,562.5,3600.0
749,500.0,0,2,0,0,0,0,0,0,3,0,4,0,2,0,0,0,2184.343779721194,1988.636363636364,562.5,3600.0
750,139.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,4316.546762589928
751,139.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,4316.546762589928
752,920.5,0,2,0,0,0,0,0,0,3,0,4,0,2,0,0,0,2184.343779721194,1988.636363636364,562.5,4128.191200434547
753,920.5,0,2,0,0,0,0,0,0,3,0,4,0,2,0,0,0,2184.343779721194,1988.636363636364,562.5,4128.191200434547
754,490.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2448.9795918367345
755,490.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2448.9795918367345
756,490.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2448.9795918367345
757,490.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2448.9795918367345
758,490.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2448.9795918367345
759,490.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,2448.9795918367345
760,644.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,5800.0
761,644.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,5800.0
762,644.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,5800.0
763,644.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,5800.0
764,644.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,5800.0
765,644.0,13,36,49,3,5,36,9,23,26,4,18,2,20,3,6,28,2748.1060957443865,2348.279151684156,110.0,5800.0
766,600.0,8,64,22,0,19,55,14,22,37,2,11,3,31,3,12,51,2356.6823217097126,2250.0,220.0,3166.6666666666665
767,600.0,8,64,22,0,19,55,14,22,37,2,11,3,31,3,12,51,2356.6823217097126,2250.0,220.0,3166.6666666666665
768,600.0,8,64,22,0,19,55,14,22,37,2,11,3,31,3,12,51,2356.6823217097126,2250.0,220.0,3166.6666666666665
769,600.0,8,64,22,0,19,55,14,22,37,2,11,3,31,3,12,51,2356.6823217097126,2250.0,220.0,3166.6666666666665
770,600.0,8,64,22,0,19,55,14,22,37,2,11,3,31,3,12,51,2356.6823217097126,2250.0,220.0,3166.6666666666665
771,600.0,8,64,22,0,19,55,14,22,37,2,11,3,31,3,12,51,2356.6823217097126,2250.0,220.0,3166.6666666666665
772,600.0,8,64,22,0,19,55,14,22,37,2,11,3,31,3,12,51,2356.6823217097126,2250.0,220.0,3166.6666666666665
773,401.0,6,2,24,3,1,10,1,11,16,1,17,1,9,2,2,11,2044.3448078727786,1805.555555555556,500.0,2369.077306733167
774,401.0,6,2,24,3,1,10,1,11,16,1,17,1,9,2,2,11,2044.3448078727786,1805.555555555556,500.0,2369.077306733167
775,64.0,4,3,7,1,4,5,0,5,10,0,21,0,6,0,1,6,1965.067401161352,1851.2711483068363,450.0,2296.875
776,168.0,5,3,13,0,2,6,0,6,11,3,17,0,7,0,3,5,2190.739996894242,1827.7777777777778,446.4196428571428,1119.047619047619
777,500.0,0,1,0,0,0,2,0,1,1,0,10,0,2,0,0,1,2069.136074663387,1829.9881936245567,166.66666666666666,1000.0
778,500.0,0,1,0,0,0,2,0,1,1,0,10,0,2,0,0,1,2069.136074663387,1829.9881936245567,166.66666666666666,1000.0
779,340.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,5882.35294117647
780,340.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,5882.35294117647
781,352.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,1917.6136363636365
782,352.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,1917.6136363636365
783,352.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,1917.6136363636365
784,352.0,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,1917.6136363636365
785,1016.0,2,1,9,0,2,9,0,1,4,2,12,0,4,0,0,0,1940.461018703084,1817.4111749963142,250.0,885.8267716535433
786,1016.0,2,1,9,0,2,9,0,1,4,2,12,0,4,0,0,0,1940.461018703084,1817.4111749963142,250.0,885.8267716535433
787,1016.0,2,1,9,0,2,9,0,1,4,2,12,0,4,0,0,0,1940.461018703084,1817.4111749963142,250.0,885.8267716535433
788,1016.0,2,1,9,0,2,9,0,1,4,2,12,0,4,0,0,0,1940.461018703084,1817.4111749963142,250.0,885.8267716535433
789,916.0,1,8,34,0,8,34,3,11,14,2,13,2,11,1,3,19,2279.8435030274145,1847.8260869565213,783.3333333333334,960.698689956332
790,76.0,6,60,20,3,26,50,15,28,32,3,14,3,31,2,15,66,2756.7565784456633,2485.7586352402195,100.0,5921.052631578948
791,76.0,6,60,20,3,26,50,15,28,32,3,14,3,31,2,15,66,2756.7565784456633,2485.7586352402195,100.0,5921.052631578948
792,76.0,6,60,20,3,26,50,15,28,32,3,14,3,31,2,15,66,2756.7565784456633,2485.7586352402195,100.0,5921.052631578948
793,76.0,6,60,20,3,26,50,15,28,32,3,14,3,31,2,15,66,2756.7565784456633,2485.7586352402195,100.0,5921.052631578948
794,180.0,0,1,0,0,0,2,0,1,1,0,10,0,2,0,0,1,2069.136074663387,1829.9881936245567,166.66666666666666,6111.111111111111
795,180.0,0,1,0,0,0,2,0,1,1,0,10,0,2,0,0,1,2069.136074663387,1829.9881936245567,166.66666666666666,6111.111111111111
796,220.0,4,0,5,2,1,6,1,2,5,1,8,0,6,0,1,2,1427.118975301387,1376.2348024316111,203.1602708803612,1991.2045454545453
798,215.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,748.2816322837675,818.1775700934579,473.05045871559633,883.7209302325581
799,507.92,6,2,24,3,1,10,1,11,16,1,17,1,9,2,2,11,2044.3448078727786,1805.555555555556,500.0,2146.0072452354702
800,507.92,6,2,24,3,1,10,1,11,16,1,17,1,9,2,2,11,2044.3448078727786,1805.555555555556,500.0,2146.0072452354702
801,294.0,2,16,33,1,14,23,2,15,28,2,16,1,26,0,3,24,3043.4415970130262,2766.6320166320165,1538.4615384615386,5102.040816326531
802,294.0,2,16,33,1,14,23,2,15,28,2,16,1,26,0,3,24,3043.4415970130262,2766.6320166320165,1538.4615384615386,5102.040816326531
803,294.0,2,16,33,1,14,23,2,15,28,2,16,1,26,0,3,24,3043.4415970130262,2766.6320166320165,1538.4615384615386,5102.040816326531
804,425.5,1,8,34,0,8,34,3,11,14,2,13,2,11,1,3,19,2279.8435030274145,1847.8260869565213,783.3333333333334,2115.158636897768
805,972.0,5,6,30,1,5,30,5,9,14,0,14,0,11,1,3,16,2279.8435030274145,1847.8260869565213,783.3333333333334,905.3497942386832
806,300.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,4500.0
807,300.0,1,29,44,8,27,39,5,32,16,3,12,2,23,2,14,39,2850.3425128950394,2714.390872285609,108.031212484994,4500.0
808,494.5,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,2123.356926188069
809,494.5,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,2123.356926188069
810,494.5,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,2123.356926188069
811,494.5,12,12,27,0,1,4,3,14,13,3,23,0,5,0,2,9,2316.476454584686,2058.745414627768,295.0,2123.356926188069
812,1737.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1199.9136442141626,1199.9136442141626,500.0,1899.827288428325
813,1737.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1199.9136442141626,1199.9136442141626,500.0,1899.827288428325
814,475.0,6,49,40,3,9,58,10,24,30,3,12,2,27,3,7,49,2748.1060957443865,2348.279151684156,110.0,4631.578947368421
815,475.0,6,49,40,3,9,58,10,24,30,3,12,2,27,3,7,49,2748.1060957443865,2348.279151684156,110.0,4631.578947368421
816,475.0,6,49,40,3,9,58,10,24,30,3,12,2,27,3,7,49,2748.1060957443865,2348.279151684156,110.0,4631.578947368421
817,475.0,6,49,40,3,9,58,10,24,30,3,12,2,27,3,7,49,2748.1060957443865,2348.279151684156,110.0,4631.578947368421
818,475.0,6,49,40,3,9,58,10,24,30,3,12,2,27,3,7,49,2748.1060957443865,2348.279151684156,110.0,4631.578947368421
819,475.0,6,49,40,3,9,58,10,24,30,3,12,2,27,3,7,49,2748.1060957443865,2348.279151684156,110.0,4631.578947368421
820,162.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,4320.987654320988
821,162.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,4320.987654320988
822,162.0,6,32,50,0,3,23,9,17,18,2,20,0,12,1,4,25,3270.5670928547806,2851.71102661597,855.1198257080611,4320.987654320988
